rid,id,text
g187147-d945494-r280101574,g187147-d945494-r280101574:0,"Un ami nous a recommandé ce restaurant, et il a eu bien raison."
g187147-d945494-r280101574,g187147-d945494-r280101574:1,"Accueil très chaleureuse , service impeccable, les gerants sont très sympathique et très professionnel."
g187147-d945494-r280101574,g187147-d945494-r280101574:2,"La qualité de la nourriture est juste magnifique, on peut même repartir avec des petits pots ou ingrédients utilisé par le restaurant qui sont vendu à la sortie."
g187147-d945494-r280101574,g187147-d945494-r280101574:3,Je le recommande grandement
g187147-d945494-r280101574,g187147-d945494-r280101574:4,
g187147-d947484-r266104321,g187147-d947484-r266104321:0,"L'accueil est vraiment conviviale, c'est un petit paradis quand on est en terrasse, la cuisine est excellente."
g187147-d947484-r266104321,g187147-d947484-r266104321:1,Je le conseille vivement.
g187147-d949737-r258138594,g187147-d949737-r258138594:0,Par malchance je n'avais pas consulté les avis avant de décider de notre dîner dans ce restaurant quelle erreur !
g187147-d949737-r258138594,g187147-d949737-r258138594:1,Cela m'oblige à être très désagréable pour cet avis malgré ma nature conciliante.
g187147-d949737-r258138594,g187147-d949737-r258138594:2,Nous choisissons le menu à 39€
g187147-d949737-r258138594,g187147-d949737-r258138594:3,"L'apéritif inclus ne nous est pas servi et les entrées sont amenées précipitamment jusque là rien de trop grave ...foie gras et saumon corrects puis une heure d'attente pour avoir les plats : un tartare et un pavé au poivre la viande devait être de qualité correcte sensée être une sélection Hugo Desnoyer (mauvaise idée de laisser maltraiter ainsi ses produits) mais si le tartare est mangeable bien que peu assaisonné le pavé lui est cuit façon semelle sèche et charbonneuse mais effectivement saignante à coeur, un exploit et l'huile utilisée pour les frites n'a pas dû être filtrée donc elles sont plutôt bonnes mais grises ..."
g187147-d949737-r258138594,g187147-d949737-r258138594:4,De nouveau 30 à 40 mn d'attente pour les desserts qui ne sont pas mangeables et renvoyés à la 2ème bouchée tarte fine au pommes trop froide et glace vanille arrivée à moitié fondue et pour mon mari crêpes cartonnées ...
g187147-d949737-r258138594,g187147-d949737-r258138594:5,Les erreurs se multiplient sur 3 tables de clients proches...
g187147-d949737-r258138594,g187147-d949737-r258138594:6,Passons rapidement sur la carafe d'eau arrivée à mi repas et le vin jamais resservi la musique façon rave pas adaptée et pour finir pas un geste sur l'addition pour nous rendre plus indulgents ?
g187147-d949737-r258138594,g187147-d949737-r258138594:7,Le cadre sympathique et un peu de professionnalisme pourraient redresser la barre mais à l'heure actuelle rapport qualité prix réellement exécrable
g187147-d949737-r258138594,g187147-d949737-r258138594:8,Passez votre chemin !
g187147-d953748-r244202182,g187147-d953748-r244202182:0,De pire en pire... cette crêperie que nous côtoyons depuis bientôt 10 ans a gagné en décoration autant qu'elle a perdu en goût et qualité dans les assiettes...
g187147-d953748-r244202182,g187147-d953748-r244202182:1,"Crêpes et galettes qui arrivent 2min30 après avoir passé la commande...très sèches...pas de saveurs et surtout une soirée de crampes d'estomac pour les 4 personnes qui étaient autour de la table, à peine 20min après le diner !!!"
g187147-d953748-r244202182,g187147-d953748-r244202182:2,Nous regrettons la bonne crêperie d'il y a quelques années et n'y retournerons finalement plus !
g187147-d953748-r244202182,g187147-d953748-r244202182:3,Malgré une terrasse ensoleillée et verdoyante très agréable aux beaux jours...DOMMAGE
g187147-d953748-r244202182,g187147-d953748-r244202182:4,
g187151-d2632598-r222747220,g187151-d2632598-r222747220:0,Restaurant de village.
g187151-d2632598-r222747220,g187151-d2632598-r222747220:1,Bon accueil mais service un peu long.
g187151-d2632598-r222747220,g187151-d2632598-r222747220:2,Nous n'avons goûté que les pizzas qui étaient quelconques.
g187151-d2632598-r222747220,g187151-d2632598-r222747220:3,Tarifs très raisonnables.
g187151-d3325374-r135868379,g187151-d3325374-r135868379:0,"Service ultra lent, serveuses sans sourire ni amabilité minimale, besoin de réclamer la carte, galette œuf jambon fromage sans saveur et triste présentation."
g187151-d3325374-r135868379,g187151-d3325374-r135868379:1,Gros effort à faire sur la cuisine et le service.
g187151-d3325374-r277158312,g187151-d3325374-r277158312:0,Quel horrible souvenir !
g187151-d3325374-r277158312,g187151-d3325374-r277158312:1,Nous avons été attiré comme les autres personnes par la terrasse et les prix bas.
g187151-d3325374-r277158312,g187151-d3325374-r277158312:2,Mais dès que nous avons été installé ce fut un désastre.
g187151-d3325374-r277158312,g187151-d3325374-r277158312:3,"Nous avons demandé du Coca-Cola et on nous a servi du soda discount sans nous en avoir informé, qui plus est il était chaud."
g187151-d3325374-r277158312,g187151-d3325374-r277158312:4,"Lorsque nous l'avons fait remarqué, les serveuses ont pris l'air de ne pas comprendre."
g187151-d3325374-r277158312,g187151-d3325374-r277158312:5,Nous avons commandé un menu.
g187151-d3325374-r277158312,g187151-d3325374-r277158312:6,"L'entrée était très maigre, surtout de la salade."
g187151-d3325374-r277158312,g187151-d3325374-r277158312:7,Puis la serveuse et son mari le cuisiner se sont mis à parler à côté de notre table de leur fils qui était malade et qui n'arrivait pas aller aux toilettes (ils ont bien sur prononcé des mots grossiers devant nous).
g187151-d3325374-r277158312,g187151-d3325374-r277158312:8,Cela nous a tellement dégouté que nous sommes partis avant même d'attendre le plat principal.
g187151-d3325374-r277158312,g187151-d3325374-r277158312:9,"La serveuse a rigolé quant nous lui avons expliqué ne pas apprécier leur conversation, nous avons donc compris le sérieux de l'établissement ...."
g187151-d3325374-r277158312,g187151-d3325374-r277158312:10,Je vous déconseille totalement ce restaurant médiocre ou malheureusement beaucoup de touristes étrangers se font piéger.
g187151-d3325374-r277158312,g187151-d3325374-r277158312:11,Les toilettes étaient sales.
g187151-d3325374-r277158312,g187151-d3325374-r277158312:12,"J'ai remarqué un petit écriteau qui indiqué que leur viande de canard venait des pays de l'Est, un comble pour le pays du cassoulet."
g187151-d3325374-r277158312,g187151-d3325374-r277158312:13,Cet écriteau était bien caché à l'intérieur de l'établissement pour ne pas que les clients en terrasse le voient.
g187155-d2467288-r225229825,g187155-d2467288-r225229825:0,"Test du menu à 9.90 plat et dessert : pièce de bœuf de 3 millimètres d épaisseur 4 centimètres de large sans goût une honte, desset crème caramel au beurre salé industrielle chimique pas bon"
g187155-d2467288-r225229825,g187155-d2467288-r225229825:1,Je déconseille ce restaurant
g187155-d2656941-r251469423,g187155-d2656941-r251469423:0,"Nous étions venu le midi avec mon ami qui avait un très bon souvenir de ce restaurant et a donc bien insisté sur le ""topissime""."
g187155-d2656941-r251469423,g187155-d2656941-r251469423:1,"Nous saluons et demandons une table, ce qui pour des restaurateurs est le comble, nous avons eu l'air de les déranger , je n'avais jamais vu ça, les clients les gonflaient, clairement !"
g187155-d2656941-r251469423,g187155-d2656941-r251469423:2,aucune politesse et installation à une table sale qui l'est restée même lorsque nous avons pris place.
g187155-d2656941-r251469423,g187155-d2656941-r251469423:3,"Pendant le repas, nous avons vu un serveur dégouté de son travail (ou peut être de l'ambiance à son travail ) ; la ""patronne"", en tout cas, celle qui avait l'air d'avoir un poste plus élévé, est celle qui a été la plus désagréable."
g187155-d2656941-r251469423,g187155-d2656941-r251469423:4,"La nourriture, intolérable !"
g187155-d2656941-r251469423,g187155-d2656941-r251469423:5,"des plats sans passion, vaisselle cassée, plat du jour ( riz crustacés en gros ) très sec, sans sauce, gambas pas fraîches, une pauvre décoration superflue... bref aucun goût."
g187155-d2656941-r251469423,g187155-d2656941-r251469423:6,Si encore les plats avaient pu rattrapper le personnel !!
g187155-d2656941-r251469423,g187155-d2656941-r251469423:7,"La prochaine fois, eh bien il n'y en aura pas ici en tout cas !"
g187155-d2656941-r251469423,g187155-d2656941-r251469423:8,"Nous sommes venus courant MAI 2013 ( j'ai mis fev 2014 mais on peut pas remonter avant ) et je ne poste qu'aujourdh'ui, mais ce restaurant, qui n'en est pas un, m'a tellement fait halluciner, (car oui des gens ouvrent un resto en ayant absolument rien compris au business ) que je me suis promie de le relever !! et je me promets la prochaine fois de quitter le restaurant dès le début !"
g187155-d2656941-r251469423,g187155-d2656941-r251469423:9,Il devrait être interdit de payer pour cela !
g187155-d2656941-r251469423,g187155-d2656941-r251469423:10,"C'est une insulte à l'art, qu'est la cuisine."
g187155-d2656941-r251469423,g187155-d2656941-r251469423:11,L'explication de ce désastre pourrait provenir d'un repreneur peu scrupeuleux ?
g187155-d2656941-r251469423,g187155-d2656941-r251469423:12,"car entretemps je vois des avis positifs, ce qui me laisse dubitative.."
g187155-d3194494-r225589189,g187155-d3194494-r225589189:0,"Lors du festival des barques, nous sommes arrivés par hasard sur cette placette."
g187155-d3194494-r225589189,g187155-d3194494-r225589189:1,Nous avons été seduits par la devanture de ce petit restaurant sans prétention.
g187155-d3194494-r225589189,g187155-d3194494-r225589189:2,Nous avons très bien soupé.
g187155-d3194494-r225589189,g187155-d3194494-r225589189:3,"Le repas pris était typique de la région (salade de chèvre miel, seiche à la seitoise et son excellent rizotto....)."
g187155-d3194494-r225589189,g187155-d3194494-r225589189:4,Les desserts joliment présentés et agréablement bons.
g187155-d3194494-r225589189,g187155-d3194494-r225589189:5,Nous y reviendrons avec grand plaisir.
g187162-d3685071-r286657867,g187162-d3685071-r286657867:0,"Après s'y être rendu deux fois, je ne suis vraiment pas convaincue."
g187162-d3685071-r286657867,g187162-d3685071-r286657867:1,"L'accueil n'est pas tip-top, le service non plus et les plats ne sont pas géniaux."
g187162-d3685071-r286657867,g187162-d3685071-r286657867:2,"En effet les pâtes étaient trop cuites, mal assaisonnées, dommage pour un resto italien."
g187162-d3685071-r286657867,g187162-d3685071-r286657867:3,"Dommage, même si le pain est exquis."
g187162-d4282113-r244643659,g187162-d4282113-r244643659:0,Déçu.
g187162-d4282113-r244643659,g187162-d4282113-r244643659:1,"La cuisine est vraiment fade, sans saveur."
g187162-d4282113-r244643659,g187162-d4282113-r244643659:2,"Pour quelqu'un qui n'y connaît rien à la cuisine indienne voir épicée en général, ça passe mais pour les autres vous serez déçus."
g187162-d4282113-r244643659,g187162-d4282113-r244643659:3,C'est très cher pour ce que c'est.
g187162-d4282113-r244643659,g187162-d4282113-r244643659:4,"J'y suis allée 2 fois pour être sûre, mais à chaque fois la déception (assiette d'entrée diverses réchauffée au micro-onde, le pain naan élastique et la viande (j'avais pris une fois du bœuf, une fois de l'agneau) remplit de petit morceaux de graisse."
g187162-d4282113-r244643659,g187162-d4282113-r244643659:5,"Non franchement, ce n'est pas un bon restaurant indien"
g187162-d4282113-r244643659,g187162-d4282113-r244643659:6,
g187162-d4817543-r282798322,g187162-d4817543-r282798322:0,"La cuisine était tout simplement excellente en particulier la spécialité du restaurant, les linguini aux écrevisses."
g187162-d4817543-r282798322,g187162-d4817543-r282798322:1,Le patron a beaucoup d'humour et prend plaisir à animer la salle.
g187162-d4817543-r282798322,g187162-d4817543-r282798322:2,Une perle.
g187164-d1402721-r237318486,g187164-d1402721-r237318486:0,Tous le monde le savait sauf nous !
g187164-d1402721-r237318486,g187164-d1402721-r237318486:1,Je me dois de le dire pour vous éviter le massacre à d'autre….
g187164-d1402721-r237318486,g187164-d1402721-r237318486:2,Pourtant lorsqu'à 20hoo dans un resto c'est vide c'est que c'est louche… Mais bon on avait pas mal tournée et les restos de Metz était complet ….
g187164-d1402721-r237318486,g187164-d1402721-r237318486:3,Franchement Mac do m'aurait bien arrangé je regrette pour dire je n'y vais jamais mais j'aurais du y penser….
g187164-d1402721-r237318486,g187164-d1402721-r237318486:4,"Entrée grasse et surgelée ""nem aux poireaux"", bordeaux amer, et onglet avec polenta à gerber… ( viande caoutchouc) bref on est parti en 4ème vitesse les assiettes pas débarrassées histoire de changer d'air au plus vite pour ne pas faire une scène un vendredi soir après une semaine de fou…30 euros par personne."
g187164-d1402721-r237318486,g187164-d1402721-r237318486:5,Quel gâchis.
g187164-d1750965-r279744529,g187164-d1750965-r279744529:0,"Les serveuses sont gentilles, le serveur ou chef de rang n'est pas professionnel."
g187164-d1750965-r279744529,g187164-d1750965-r279744529:1,"Humour douteux, pas du tout à sa place dans ce qui se veut un bon restaurant."
g187164-d1750965-r279744529,g187164-d1750965-r279744529:2,Le but est clairement de rentabiliser la terrasse.
g187164-d1750965-r279744529,g187164-d1750965-r279744529:3,Donc tu manges et surtout tu ne t'attardes pas et on te le fait bien comprendre.
g187164-d1750965-r279744529,g187164-d1750965-r279744529:4,Aucune explication sur les plats.
g187164-d1750965-r279744529,g187164-d1750965-r279744529:5,Limite désagréable.
g187164-d1750965-r279744529,g187164-d1750965-r279744529:6,Je n'y retournerai pas.
g187164-d2282811-r279714469,g187164-d2282811-r279714469:0,"Le cadre est très plaisant, classe mais un peu cher pour la qualité."
g187164-d2282811-r279714469,g187164-d2282811-r279714469:1,C'est la deuxième fois que nous y allons entre midi et deux et un peu déçue par rapport à la 1ère fois.
g187164-d2282811-r279714469,g187164-d2282811-r279714469:2,"Le service est impeccable, personnel agréable."
g187164-d3468932-r269562341,g187164-d3468932-r269562341:0,"Des mets dans l'ensemble correcte mais un canard trop sec , un tiramitsu trop expresso et une gaufre à la chantilly trop chocolatée !"
g187164-d3468932-r269562341,g187164-d3468932-r269562341:1,Le moelleux speculos/chocolat était a tom et pas terre.
g187164-d3468932-r269562341,g187164-d3468932-r269562341:2,Une addition un peu salée tout de même pour le plaisir gustatif !!!
g187164-d3468932-r269562341,g187164-d3468932-r269562341:3,
g187164-d4014105-r278942380,g187164-d4014105-r278942380:0,"Quasi gastronomique, des plat de qualités avec plein de saveurs un délice, y allant régulièrement le midi pour ma pause déjeuné je suis rarement déçu et l'accueil et le service sont au top, je recommande !!"
g187175-d1323640-r182961160,g187175-d1323640-r182961160:0,"Repas copieux, généreux et plutôt bon."
g187175-d1323640-r182961160,g187175-d1323640-r182961160:1,Patron gentil mais débordé (succès oblige) d'où une certaine attente qui reste supportable.
g187175-d1323640-r182961160,g187175-d1323640-r182961160:2,Je ne pense pas que vous y trouverez les meilleurs burgers de la ville mais ils sont tout à fait correct
g187175-d1323640-r182961160,g187175-d1323640-r182961160:3,
g187175-d1324468-r254016596,g187175-d1324468-r254016596:0,"Situé non loin de mon bureau , je m'y rend assez régulièrement , lors d'un autre passage j'avais étais déçu et je voulais pas rester sur une mauvaise impression car en restauration il peut avoir des jours sans , je décide d'y aller avec plusieurs collègues mais cette fois l'impression est confirmée ..."
g187175-d1324468-r254016596,g187175-d1324468-r254016596:1,"Viande à point servie bleu , buffet d'entrée répétitif et sans intérêt , service sans sourire , premier arriver premier oublier."
g187175-d1324468-r254016596,g187175-d1324468-r254016596:2,15 minutes après avoir finis le plat principal nous ne sommes toujours pas débarrassés.
g187175-d1324468-r254016596,g187175-d1324468-r254016596:3,"Pas de dessert , pas de café , la note merci et au revoir."
g187175-d4274999-r261894068,g187175-d4274999-r261894068:0,Un endroit chaleureux pour manger au milieu de plein de bouteilles de vins.
g187175-d4274999-r261894068,g187175-d4274999-r261894068:1,Repas très copieux et bon marché !!
g187175-d4274999-r261894068,g187175-d4274999-r261894068:2,Avec une petite histoire sur la bouteille de vin choisie excellemment raconter par le patron fort agréable.
g187175-d4274999-r261894068,g187175-d4274999-r261894068:3,Un endroit a recommander bien évidement pour le centre-ville de toulouse.
g187175-d4274999-r261894068,g187175-d4274999-r261894068:4,Avis +++++
g187175-d4274999-r261894068,g187175-d4274999-r261894068:5,
g187175-d5895235-r283369631,g187175-d5895235-r283369631:0,Nous sommes allés manger avec des amis.
g187175-d5895235-r283369631,g187175-d5895235-r283369631:1,Nous avons trouvés les prix chers pour un restaurant de quartier populaire; Que du surgelé en plus.
g187175-d5895235-r283369631,g187175-d5895235-r283369631:2,"Et pas de rab, si vous avez encore faim ...."
g187175-d5895235-r283369631,g187175-d5895235-r283369631:3,Je ne vous le conseille pas.
g187175-d5895235-r283369631,g187175-d5895235-r283369631:4,"Le patron ne s’intéresse qu'aux habitués (les entreprises de bureau), les autres passent après..."
g187175-d788853-r198933869,g187175-d788853-r198933869:0,"Entrée, plat, dessert nous avons adoré !"
g187175-d788853-r198933869,g187175-d788853-r198933869:1,"Un très bon restaurant avec une super vue sur la cathédrale St Étienne, et le personnel est accueillant !"
g187175-d788853-r198933869,g187175-d788853-r198933869:2,A recommander !
g187178-d1319910-r260824414,g187178-d1319910-r260824414:0,A faire avant la fermeture car c'est un endroit mythique de Lille.
g187178-d1319910-r260824414,g187178-d1319910-r260824414:1,"Un peu déçue par le service (beaucoup de faux pas qu'on ne doit pas voir dans ce type de restaurant : nous nous sommes même débrouillés tout seuls pour récupérer nos manteaux et sortir du restaurant), émerveillée par le cadre, et la carte des vins mais je suis restée sur ma faim quant à la qualité des assiettes !"
g187178-d1319910-r260824414,g187178-d1319910-r260824414:2,"Dommage mais je pourrai dire ""J'y étais!""."
g187178-d2282922-r240259092,g187178-d2282922-r240259092:0,"Nous y sommes allés un midi, nous n'avions pas énormément de temps pour manger ( comme la plupart des clients d'ailleurs ) ."
g187178-d2282922-r240259092,g187178-d2282922-r240259092:1,"Notre commande : steak tartare, salade du chef et san pellegrino... des plats froids normalement rapides à faire."
g187178-d2282922-r240259092,g187178-d2282922-r240259092:2,...
g187178-d2282922-r240259092,g187178-d2282922-r240259092:3,"Toutes les tables alentours, arrivés après nous, ont eu leur commande rapidement et étrangement pour nous ça traîne."
g187178-d2282922-r240259092,g187178-d2282922-r240259092:4,".... mon ami va donc prendre des nouvelles de nos plats en précisant que nous sommes pressés "" je vais voir où ça en est"" puis silence radio."
g187178-d2282922-r240259092,g187178-d2282922-r240259092:5,"15 minutes plus tard j'y retourne : "" les prochains plats seront les vôtres ne vous inquiétez pas"""
g187178-d2282922-r240259092,g187178-d2282922-r240259092:6,4 plats plus tard toujours aucune trace de nos assiettes.
g187178-d2282922-r240259092,g187178-d2282922-r240259092:7,..
g187178-d2282922-r240259092,g187178-d2282922-r240259092:8,"Au bout de 40 minutes d'attente nous nous décidons à partir, bien enervés."
g187178-d2282922-r240259092,g187178-d2282922-r240259092:9,J'explique le pourquoi à une serveuse qui était entrain d'encaisser et là cerise sur le gâteau : elle nous facture la bouteille d'eau sans une excuse !!
g187178-d2282922-r240259092,g187178-d2282922-r240259092:10,"Une serveuse nous rattrapera à la sortie pour s'excuser et nous dire que nos plats sont entrain d'arriver : "" trop tard je reprends le travail dans 15min !"""
g187178-d2282922-r240259092,g187178-d2282922-r240259092:11,Dommage car les plats avaient l'air très bon contrairement aux sandwichs triangle du supermarché que nous avons dû manger en vitesse dans la rue !!
g187178-d2282922-r240259092,g187178-d2282922-r240259092:12,"Je peux comprendre qu'on nous ai oublié, les erreurs ça arrive mais il y a des manière de faire passer la pilule."
g187178-d2282922-r240259092,g187178-d2282922-r240259092:13,Nous n'y mettrons plus les pieds !
g187178-d3359955-r263860028,g187178-d3359955-r263860028:0,"Nous ne sommes pas ici dans un restau à touristes, le décor est simple et sobre, même un peu trop à mon goût, moi qui aime les intérieurs cosys et les ptits chichis, la carte des vins sur une feuille A5 pliée en deux me rebute un peu au premier abord."
g187178-d3359955-r263860028,g187178-d3359955-r263860028:1,"Mais nous ne sommes pas là non plus pour ça, mais pour manger des rognons qui apparemment ont fait ici la réputation de ce restau du vieux lille."
g187178-d3359955-r263860028,g187178-d3359955-r263860028:2,"Les fameux plats arrivent, ni trop tôt, ni sans se faire attendre."
g187178-d3359955-r263860028,g187178-d3359955-r263860028:3,"Vraiment pas mal du tout ces petits rognons, on comprend leur succès, même si j'aurais aimé un peu plus de sauce et de garniture."
g187178-d3359955-r263860028,g187178-d3359955-r263860028:4,Dessert: Chtiterolles et café gourmand.
g187178-d3359955-r263860028,g187178-d3359955-r263860028:5,Mon conjoint a vraiment apprécié son dessert bon et conséquent.
g187178-d3359955-r263860028,g187178-d3359955-r263860028:6,"pour ma part, j'ai été agréablement surprise par la crème au spéculos."
g187178-d3359955-r263860028,g187178-d3359955-r263860028:7,"J'y retournerai certainement pour manger un plat qui sort de ce qui peut se faire dans le vieux lille pour attraper le touriste, même si j'aurais aimé quelques euros de moins sur l'addition."
g187178-d3359955-r263860028,g187178-d3359955-r263860028:8,"Enfin, contrairement à ce que j'ai pu lire ici, le restaurant était particulièrement propre lors de mon passage."
g187178-d4173834-r267142253,g187178-d4173834-r267142253:0,Adresse testée lors d'un repas d'équipe (donc grande tablée).
g187178-d4173834-r267142253,g187178-d4173834-r267142253:1,"Le lieu est propre et le service correct, quoique un peu long (mais peut-être manquait-il du personnel ce jour là)."
g187178-d4173834-r267142253,g187178-d4173834-r267142253:2,"J'ai apprécié d'avoir des couverts différents pour l'entrée et le plat (car combien de restaurants vous laissent désormais les mêmes couverts!),"
g187178-d4173834-r267142253,g187178-d4173834-r267142253:3,ainsi que le contenu des assiettes.
g187178-d4173834-r267142253,g187178-d4173834-r267142253:4,"Mon choix s'était porté sur de la terrine de campagne, de la carbonnade flamande, et une brioche perdue avec une boule de glace caramel."
g187178-d4173834-r267142253,g187178-d4173834-r267142253:5,L'entrée et le plat étaient assez classiques (avec un bémol pour la salade sans goût) mais le dessert était bon.
g187178-d4173834-r267142253,g187178-d4173834-r267142253:6,Mes collègues aussi étaient satisfaits de leurs assiettes dans l'ensemble.
g187178-d4173834-r267142253,g187178-d4173834-r267142253:7,Adresse à tester sans hésiter.
g187178-d947032-r245717891,g187178-d947032-r245717891:0,"Nous avons pris les pâtes au foie gras et cèpes, celles-ci baignaient dans de la crème et de la crème balsamique!"
g187178-d947032-r245717891,g187178-d947032-r245717891:1,Sans parler de l'huile!
g187178-d947032-r245717891,g187178-d947032-r245717891:2,Nous avons aussi pris le risotto aux St Jacques qui était très riche en crème!
g187178-d947032-r245717891,g187178-d947032-r245717891:3,Et les St Jacques étaient caoutchouteuses!
g187178-d947032-r245717891,g187178-d947032-r245717891:4,Nous sommes parties de là écoeurées!
g187178-d947032-r245717891,g187178-d947032-r245717891:5,Très décevant.
g187198-d2041733-r222676078,g187198-d2041733-r222676078:0,"Si la note est peu élevée (61,90) pour un repas et une bouteille de vin du mois."
g187198-d2041733-r222676078,g187198-d2041733-r222676078:1,"Inutile de faire le déplacement pour ce restaurant, tout y est médiocre."
g187198-d2041733-r222676078,g187198-d2041733-r222676078:2,On ne nous avait jamais fait le gag du saumon mariné dont la moitié était en salade.
g187198-d2041733-r222676078,g187198-d2041733-r222676078:3,"Les produits ne sont pas maison, ce qui se ressent sur le goût."
g187198-d2041733-r222676078,g187198-d2041733-r222676078:4,Le service est moyen.
g187198-d2041733-r222676078,g187198-d2041733-r222676078:5,"L'absence de clients du cru était un bon indice, piégés !"
g187198-d3380274-r269235681,g187198-d3380274-r269235681:0,"je cherchais avec mon amie un endroit ou passer un bon moment tout en mangeant bien, ce fut l'endroit idéal ! et on a également aussi bien bu, dans un restaurant avec un nom pareil, cela semble d'ailleurs normal..."
g187198-d3380274-r269235681,g187198-d3380274-r269235681:1,Le patron est bien sympa : on recommande sans hésiter.
g187198-d3380274-r269235681,g187198-d3380274-r269235681:2,et j'y retournerai avec mon amoureux !
g187198-d3845154-r255380212,g187198-d3845154-r255380212:0,Nous sommes allés déjeuner dans ce petit restaurant.
g187198-d3845154-r255380212,g187198-d3845154-r255380212:1,"L'accueil est agréable, par contre l'espace est restreint si l on veut déjeuner sur place."
g187198-d3845154-r255380212,g187198-d3845154-r255380212:2,L'avantage est qu'il est possible de prendre des plats à emporter.
g187198-d3845154-r255380212,g187198-d3845154-r255380212:3,"J'ai pris un menu ""galette"" (galette + crêpe + bolée de cidre à 9€40)."
g187198-d3845154-r255380212,g187198-d3845154-r255380212:4,C'est un bon rapport qualité/prix.
g187198-d3845154-r255380212,g187198-d3845154-r255380212:5,"Les galettes sont copieuses et les crêpes excellentes, fines et légères."
g187198-d3845154-r255380212,g187198-d3845154-r255380212:6,Un plat et une galette du jour sont également proposés.
g187206-d2205086-r180308486,g187206-d2205086-r180308486:0,Un bon resto quand on sait le nombre de restos qu'il y a dans la rue.
g187206-d2205086-r180308486,g187206-d2205086-r180308486:1,A savoir qu'il y a une majorité de restaurants pour touristes.
g187206-d2205086-r180308486,g187206-d2205086-r180308486:2,Celui-ci a un bon rapport qualité-prix.
g187206-d2205086-r180308486,g187206-d2205086-r180308486:3,Dire que tout est frais?
g187206-d2205086-r180308486,g187206-d2205086-r180308486:4,"en tout cas, c'est bon et bien cuisiné."
g187206-d2205086-r180308486,g187206-d2205086-r180308486:5,L'accueil est sympathique.
g187206-d2205086-r180308486,g187206-d2205086-r180308486:6,très bien pour une petite sortie entre amis un samedi soir.
g187206-d2205086-r180308486,g187206-d2205086-r180308486:7,je recommande ce restaurant.
g187206-d4606069-r283959222,g187206-d4606069-r283959222:0,Nous nous sommes arrêtés par hasard et nous sommes repartis conquis.
g187206-d4606069-r283959222,g187206-d4606069-r283959222:1,La carte n'est pas énormément étoffée mais c'est normal puisque que tout est frais et cuisiné sur place.
g187206-d4606069-r283959222,g187206-d4606069-r283959222:2,La mousse au chocolat en dessert était excellente.
g187206-d4606069-r283959222,g187206-d4606069-r283959222:3,"Seul bémol, le prix du vin au verre qui est trop cher."
g187206-d7015016-r279931558,g187206-d7015016-r279931558:0,Très bien situé sur le port face à l'aquarium.
g187206-d7015016-r279931558,g187206-d7015016-r279931558:1,Accueil très aimable et décor lounge plutôt cosy.
g187206-d7015016-r279931558,g187206-d7015016-r279931558:2,En revanche ce qu'il y avait dans mon assiette : danger !
g187206-d7015016-r279931558,g187206-d7015016-r279931558:3,J'ai soulevé le couvercle de mon burger pour vérifier et suis tombé sur des feuilles de salade toutes flétries pour ne pas dire pire que ça.
g187206-d7015016-r279931558,g187206-d7015016-r279931558:4,Les frites étaient quasiment transformées en purée tellement elles étaient imbibées de graisse.
g187206-d7015016-r279931558,g187206-d7015016-r279931558:5,Beurk.
g187206-d7015016-r279931558,g187206-d7015016-r279931558:6,Si vous avez la santé fragile passez votre chemin.
g187206-d7701542-r270808539,g187206-d7701542-r270808539:0,"Nous avions envie de moules frites et nous avons été un peu déçus : des moules trop cuites (voire re-cuites), sèches et fades."
g187206-d7701542-r270808539,g187206-d7701542-r270808539:1,"Ok ce n'est pas la saison, nous ne nous y reprendrons pas."
g187206-d7701542-r270808539,g187206-d7701542-r270808539:2,Les frites et le vin blanc étaient médiocres.
g187207-d1739381-r231404724,g187207-d1739381-r231404724:0,"Une carte correcte mais plus trop au goût du jour, sans trop d'évolution."
g187207-d1739381-r231404724,g187207-d1739381-r231404724:1,Cadre très agréable principalement en ext malgré un manque de jardinier .....
g187207-d3380505-r280183276,g187207-d3380505-r280183276:0,"Le menu du midi en semaine est très abordable, les plats sont excellents."
g187207-d3380505-r280183276,g187207-d3380505-r280183276:1,Service de bon niveau.
g187207-d3380505-r280183276,g187207-d3380505-r280183276:2,Cadre exceptionnel ; la salle est dans une ancienne abbaye réaménagée.
g187207-d3721902-r279950763,g187207-d3721902-r279950763:0,je ne vais plus dans cet établissement depuis deux mois à cause du laisser aller de la cuisine qui n'est plus à la hauteur de la qualité de la chaine.
g187207-d3721902-r279950763,g187207-d3721902-r279950763:1,"ce qui est régulièrement raté, ce sont les cuissons des viandes : du bleu arrivant froid à peine dégelé au centre , du saignant juste bleu, etc... les chips offertes en entrée étaient infectes : huileuses comme des éponges et au gout de brulé."
g187207-d3721902-r279950763,g187207-d3721902-r279950763:2,Bref si cet établissement ne se re-saisit pas il perdra sa clientèle régulière (les gens de passage se feront piéger mais cela porte préjudice à l'ensemble de la chaine).
g187207-d3721902-r279950763,g187207-d3721902-r279950763:3,nous avons constaté ces négligences trois fois avant de prendre la décision de ne plus y remettre les pieds.
g187207-d3721902-r279950763,g187207-d3721902-r279950763:4,Celui de Limoges est incomparablement meilleur.
g187207-d3721902-r279950763,g187207-d3721902-r279950763:5,en plus nous avons attendu très longtemps une carafe d'eau et la sauce censée accompagner la viande lors de notre dernier essai.
g187207-d3721902-r279950763,g187207-d3721902-r279950763:6,bref très déçu par rapport à ce que c'était par le passé.
